ANNEEDEPLANTATION,ANNEEREALISATIONDIAGNOSTIC,ANNEETRAVAUXPRECONISESDIAG,CODE_PARENT,DIAMETREARBREAUNMETRE,ESPECE,FREQUENTATIONCIBLE,GENRE_BOTA,NOTEDIAGNOSTIC,PRIORITEDERENOUVELLEMENT,STADEDEVELOPPEMENTDIAG,TRAITEMENTCHENILLES,TRAVAUXPRECONISESDIAG,TROTTOIR,VARIETE,VIGUEUR,DEFAUT,INTITULEPROTECTIONPLU_L 1231,INTITULEPROTECTIONPLU_L 1231.7,INTITULEPROTECTIONPLU_ebc,INTITULEPROTECTIONPLU_valeur manquante,RAISONDEPLANTATION_Nouveau,RAISONDEPLANTATION_Remplacement,RAISONDEPLANTATION_valeur manquante,remarquesclusterisées,SOUS_CATEGORIE_DESC_Arbre de voirie,SOUS_CATEGORIE_DESC_Arbre denceintes fermées,cluster,SOUS_CATEGORIE_DESC_Arbre despaces ouverts,SOUS_CATEGORIE_DESC_Bois semi naturel,TYPEIMPLANTATIONPLU_Alignement,TYPEIMPLANTATIONPLU_Groupé,TYPEIMPLANTATIONPLU_Isolé,TYPEIMPLANTATIONPLU_Périmètre,TYPEIMPLANTATIONPLU_valeur manquante
2004,2015.0,2020.0,1091,4,133,3,73,1,4,2,3,3,0,4,4.0,0,False,False,False,True,False,False,True,0,False,False,257,True,False,False,False,False,False,True
2004,2014.0,2014.0,303,5,1,3,75,3,2,2,0,13,1,89,3.0,1,False,False,False,True,False,False,True,17,True,False,349,False,False,False,False,False,False,True
2004,2015.0,2020.0,568,2,197,3,55,1,4,2,0,12,1,89,4.0,0,False,False,False,True,False,False,True,0,True,False,69,False,False,False,False,False,False,True
2005,2014.0,2017.0,479,2,88,3,59,1,4,2,0,15,1,89,4.0,0,False,False,False,True,False,False,True,62,True,False,189,False,False,False,False,False,False,True
2004,2015.0,2017.0,265,4,161,2,103,2,4,2,0,13,0,89,4.0,1,False,False,False,True,False,False,True,3,False,False,24,True,False,False,False,False,False,True
2004,2013.0,2016.0,1065,2,74,2,60,2,3,2,0,11,0,89,4.0,0,False,False,False,True,False,False,True,0,False,False,225,True,False,False,False,False,False,True
2004,2013.0,2017.0,112,5,220,1,8,2,3,2,0,11,0,89,3.0,1,False,False,False,True,False,False,True,0,False,False,127,True,False,False,False,False,False,True
2004,2015.0,2014.0,734,8,1,3,75,1,4,2,0,8,0,89,4.0,1,False,False,False,True,False,False,True,0,True,False,59,False,False,False,False,False,False,True
2005,2015.0,2017.0,595,3,1,3,75,1,4,2,0,12,0,89,4.0,0,False,False,False,True,False,False,True,0,True,False,144,False,False,False,False,False,False,True
2009,2013.0,2017.0,1024,5,123,3,104,2,4,2,0,15,0,89,4.0,1,False,False,False,True,False,False,True,0,False,False,254,True,False,False,False,False,False,True
2004,2014.0,2017.0,76,4,181,3,1,1,4,2,0,15,0,87,4.0,0,False,False,False,True,False,False,True,6,True,False,297,False,False,False,False,False,False,True
2014,2014.0,2019.0,992,2,18,2,79,1,4,1,0,3,1,65,4.0,0,False,False,False,True,False,True,False,0,True,False,106,False,False,False,False,False,False,True
2004,2015.0,2018.0,1025,2,220,3,8,1,4,1,0,12,0,89,4.0,0,False,False,False,True,False,False,True,0,True,False,19,False,False,False,False,False,False,True
2004,2013.0,2017.0,1112,4,166,3,1,1,3,2,0,15,1,89,4.0,0,False,False,False,True,False,False,True,0,True,False,175,False,False,False,False,False,False,True
2004,2015.0,2017.0,1132,5,132,2,1,1,4,2,0,15,0,89,4.0,0,False,False,False,True,False,False,True,3,False,False,113,True,False,False,False,False,False,True
2004,2013.0,2017.0,1052,4,133,3,73,1,4,2,3,15,0,4,4.0,1,False,False,False,True,False,False,True,0,False,False,32,True,False,False,False,False,False,True
2004,2013.0,2018.0,422,2,141,3,75,1,4,2,0,12,1,89,4.0,0,False,False,False,True,False,False,True,0,True,False,15,False,False,False,False,False,False,True
2004,2013.0,2017.0,403,4,133,2,73,1,4,2,3,15,0,4,4.0,0,False,False,False,True,False,False,True,0,False,False,65,True,False,False,False,False,False,True
2008,2015.0,2016.0,1072,2,201,3,73,1,4,1,3,12,0,89,4.0,0,False,False,False,True,False,False,True,0,True,False,326,False,False,False,False,False,False,True
2004,2015.0,2017.0,938,1,216,3,8,1,4,1,0,12,1,89,4.0,1,False,False,False,True,False,False,True,0,True,False,200,False,False,False,False,False,False,True
2013,2013.0,2019.0,543,2,126,2,1,1,4,1,0,3,1,89,4.0,0,False,False,False,True,True,False,False,0,True,False,78,False,False,False,False,False,False,True
2007,2014.0,2017.0,916,1,57,3,101,1,4,1,0,15,1,89,4.0,0,False,False,False,True,False,False,True,171,True,False,392,False,False,False,False,False,False,True
2004,2014.0,2019.0,1118,7,30,3,104,1,3,2,0,9,0,89,4.0,0,False,False,False,True,False,False,True,3,False,False,316,True,False,False,False,False,False,True
2004,2014.0,2017.0,947,3,88,3,59,2,3,2,0,15,0,89,3.0,0,False,False,False,True,False,False,True,33,False,False,273,True,False,False,False,False,False,True
2014,2014.0,2019.0,158,2,142,2,41,1,4,1,0,3,0,89,4.0,0,False,False,False,True,False,False,True,0,True,False,307,False,False,False,False,False,False,True
2004,2015.0,2016.0,575,8,1,2,75,3,2,2,0,13,0,89,3.0,1,False,False,False,True,False,False,True,17,False,False,21,True,False,False,False,False,False,True
2004,2015.0,2020.0,1067,1,142,3,41,1,4,1,0,12,1,89,4.0,0,False,False,False,True,False,False,True,0,True,False,347,False,False,False,False,False,False,True
2004,2014.0,2015.0,728,1,197,3,55,1,4,2,0,3,0,89,4.0,0,False,False,False,True,False,False,True,0,False,True,264,False,False,False,False,False,False,True
2004,2013.0,2017.0,452,7,1,3,75,1,4,2,0,8,1,89,4.0,0,False,False,False,True,False,False,True,0,True,False,371,False,False,False,False,False,False,True
2004,2015.0,2017.0,919,2,217,2,1,1,4,2,0,15,0,89,3.0,0,False,False,False,True,False,False,True,0,False,False,104,True,False,False,False,False,False,True
2004,2013.0,2020.0,414,3,1,3,75,1,4,2,0,12,0,89,4.0,0,False,False,False,True,False,False,True,0,True,False,336,False,False,False,False,False,False,True
2004,2015.0,2017.0,432,2,28,3,85,2,4,1,0,15,1,15,4.0,1,False,False,False,True,False,False,True,3,True,False,56,False,False,False,False,False,False,True
2004,2014.0,2014.0,689,3,215,3,56,1,4,2,0,12,0,89,4.0,0,False,False,False,True,False,False,True,0,True,False,215,False,False,False,False,False,False,True
2004,2015.0,2017.0,151,2,29,3,1,1,4,2,0,15,1,89,4.0,0,False,False,False,True,False,False,True,65,True,False,3,False,False,False,False,False,False,True
2004,2014.0,2016.0,33,5,139,3,72,1,3,2,0,9,0,89,3.0,0,False,False,False,True,False,False,True,0,False,False,156,True,False,False,False,False,False,True
2004,2013.0,2020.0,194,3,1,3,75,1,4,2,0,12,0,89,4.0,0,False,False,False,True,False,False,True,0,True,False,336,False,False,False,False,False,False,True
2004,2013.0,2015.0,31,6,1,3,75,1,4,2,0,1,0,89,4.0,0,False,False,False,True,False,False,True,3,True,False,66,False,False,False,False,False,False,True
2004,2014.0,2014.0,802,7,166,3,1,1,4,2,0,9,0,89,4.0,1,False,False,False,True,False,False,True,3,False,False,335,True,False,False,False,False,False,True
2004,2015.0,2017.0,1069,2,216,3,8,2,4,2,0,12,1,89,4.0,1,False,False,False,True,False,False,True,0,True,False,96,False,False,False,False,False,False,True
2004,2013.0,2016.0,112,5,133,2,73,1,4,2,3,8,0,4,4.0,0,False,False,False,True,False,False,True,0,False,False,82,True,False,False,False,False,False,True
2004,2015.0,2017.0,766,5,206,3,103,2,4,2,0,12,1,89,4.0,1,False,False,False,True,False,False,True,0,True,False,332,False,False,False,False,False,False,True
2004,2015.0,2020.0,8,2,215,3,56,1,4,2,0,12,0,89,3.0,0,False,False,False,True,False,False,True,0,True,False,125,False,False,False,False,False,False,True
2004,2014.0,2017.0,913,4,206,3,103,1,4,2,0,15,0,89,4.0,0,False,False,False,True,False,False,True,0,True,False,170,False,False,False,False,False,False,True
2004,2015.0,2018.0,94,2,147,2,50,2,4,1,0,3,0,89,4.0,1,False,False,False,True,False,False,True,0,False,False,67,True,False,False,False,False,False,True
2004,2014.0,2014.0,959,4,159,3,1,1,3,2,0,9,0,89,3.0,1,False,False,False,True,False,False,True,0,False,False,189,True,False,False,False,False,False,True
2004,2013.0,2017.0,136,3,94,3,2,1,4,1,0,15,1,89,4.0,0,False,False,False,True,False,False,True,0,True,False,211,False,False,False,False,False,False,True
2005,2015.0,2018.0,250,2,215,3,56,1,4,1,0,12,0,89,4.0,0,False,False,False,True,False,False,True,0,True,False,102,False,False,False,False,False,False,True
2004,2013.0,2017.0,606,5,133,3,77,1,3,2,0,15,1,89,4.0,0,False,False,False,True,False,False,True,5,True,False,360,False,False,False,False,False,False,True
2013,2013.0,2019.0,543,2,126,2,1,1,4,1,0,3,1,89,4.0,0,False,False,False,True,True,False,False,0,True,False,354,False,False,False,False,False,False,True
2014,2014.0,2019.0,558,2,193,2,5,1,4,1,0,3,0,89,4.0,0,False,False,False,True,False,False,True,0,True,False,43,False,False,False,False,False,False,True
2014,2014.0,2019.0,558,2,215,2,56,1,4,1,0,3,0,89,4.0,0,False,False,False,True,False,False,True,0,True,False,18,False,False,False,False,False,False,True
2004,2014.0,2017.0,258,5,161,3,103,1,4,2,0,15,1,89,4.0,1,False,False,False,True,False,False,True,0,True,False,292,False,False,False,False,False,False,True
2004,2015.0,2017.0,464,2,94,3,2,1,4,2,0,12,1,89,4.0,0,False,False,False,True,False,False,True,0,False,False,122,True,False,False,False,False,False,True
2004,2015.0,2016.0,758,2,74,3,60,2,3,1,0,12,1,89,4.0,1,False,False,False,True,False,False,True,0,False,False,266,True,False,False,False,False,False,True
2004,2015.0,2020.0,1050,2,197,3,55,2,4,1,0,12,1,89,4.0,1,False,False,False,True,False,False,True,4,True,False,346,False,False,False,False,False,False,True
2004,2013.0,2017.0,384,3,133,3,73,1,4,2,2,15,0,89,4.0,0,False,False,False,True,False,False,True,11,True,False,146,False,False,False,False,False,False,True
2004,2015.0,2017.0,356,2,173,3,104,1,4,2,0,15,0,77,4.0,0,False,False,False,True,False,False,True,0,False,False,107,True,False,False,False,False,False,True
2008,2014.0,2017.0,640,1,101,3,94,1,4,1,0,15,1,89,3.0,0,False,False,False,True,False,False,True,0,True,False,392,False,False,False,False,False,False,True
2004,2014.0,2014.0,928,8,1,3,75,1,3,2,0,1,0,89,3.0,1,False,False,True,False,False,False,True,0,False,False,22,True,False,True,False,False,False,False
2004,2014.0,2015.0,494,3,134,3,85,1,4,2,0,3,0,24,4.0,0,False,False,False,True,False,False,True,0,False,True,298,False,False,False,False,False,False,True
2004,2014.0,2017.0,333,3,185,3,30,1,4,2,0,15,0,89,4.0,0,False,False,False,True,False,False,True,0,False,False,363,True,False,False,False,False,False,True
2004,2014.0,2017.0,991,2,21,3,11,1,4,2,0,15,0,89,4.0,0,False,False,False,True,False,False,True,33,False,False,273,True,False,False,False,False,False,True
2004,2013.0,2017.0,619,3,52,3,5,1,3,2,0,15,1,89,3.0,0,False,False,False,True,False,False,True,0,True,False,344,False,False,False,False,False,False,True
2004,2013.0,2015.0,1041,7,1,3,75,1,4,2,0,13,1,89,4.0,1,False,False,False,True,False,False,True,3,True,False,126,False,False,False,False,False,False,True
2004,2013.0,2017.0,1034,4,159,3,1,1,4,2,0,15,1,89,4.0,0,False,False,False,True,False,False,True,0,True,False,73,False,False,False,False,False,False,True
2004,2013.0,2017.0,143,1,1,3,75,1,4,1,0,15,1,89,4.0,0,False,False,False,True,False,False,True,0,True,False,33,False,False,False,False,False,False,True
2004,2014.0,2014.0,845,3,197,3,55,1,4,2,0,12,1,89,4.0,0,False,False,False,True,False,False,True,0,True,False,142,False,False,False,False,False,False,True
2004,2013.0,2016.0,213,5,30,2,1,2,3,2,0,11,0,89,4.0,0,False,False,False,True,False,False,True,0,False,False,358,True,False,False,False,False,False,True
2004,2015.0,2017.0,401,6,1,3,75,3,2,2,0,13,1,89,3.0,1,False,False,False,True,False,False,True,54,True,False,230,False,False,False,False,False,False,True
2004,2014.0,2017.0,434,4,1,3,75,1,4,2,0,15,0,89,3.0,1,False,False,False,True,False,False,True,0,False,False,222,True,False,False,False,False,False,True
2004,2015.0,2017.0,1070,3,28,3,85,1,4,1,0,15,1,15,4.0,1,False,False,False,True,False,False,True,0,True,False,200,False,False,False,False,False,False,True
2015,2015.0,2020.0,375,2,48,2,25,1,4,1,0,3,0,89,4.0,0,False,False,False,True,True,False,False,0,False,False,53,True,False,False,False,False,False,True
2004,2015.0,2017.0,300,5,1,3,75,2,3,2,0,12,1,89,3.0,1,False,False,False,True,False,False,True,107,True,False,238,False,False,False,False,False,False,True
2014,2014.0,2019.0,628,2,191,2,15,1,4,1,0,3,1,89,4.0,0,False,False,False,True,False,False,True,0,False,False,115,True,False,False,False,False,False,True
2004,2015.0,2020.0,736,2,142,3,41,1,4,1,0,12,1,89,4.0,0,False,False,False,True,False,False,True,0,True,False,347,False,False,False,False,False,False,True
2004,2013.0,2018.0,22,5,1,3,75,1,4,2,0,12,1,89,4.0,0,False,False,False,True,False,False,True,2,True,False,333,False,False,False,False,False,False,True
2004,2015.0,2017.0,891,3,217,2,73,1,4,2,2,15,0,89,4.0,0,False,False,False,True,False,False,True,0,False,False,165,True,False,False,False,False,False,True
2004,2015.0,2017.0,126,2,88,3,59,1,4,2,0,15,0,89,4.0,0,False,False,False,True,False,False,True,0,True,False,25,False,False,False,False,False,False,True
2004,2014.0,2019.0,1064,3,133,3,73,1,4,2,3,9,0,4,4.0,0,False,False,False,True,False,False,True,0,False,False,82,True,False,False,False,False,False,True
2004,2015.0,2017.0,763,2,197,3,55,1,4,1,0,15,1,89,4.0,0,False,False,False,True,False,False,True,0,True,False,102,False,False,False,False,False,False,True
2004,2013.0,2018.0,422,2,141,3,75,1,4,2,0,12,1,89,4.0,0,False,False,False,True,False,False,True,0,True,False,231,False,False,False,False,False,False,True
2005,2015.0,2018.0,128,2,220,3,8,1,4,1,0,12,1,89,4.0,0,False,False,False,True,False,False,True,0,True,False,388,False,False,False,False,False,False,True
2004,2013.0,2017.0,895,12,133,3,77,1,4,2,0,15,0,89,4.0,1,False,False,False,True,False,False,True,0,False,False,157,True,False,False,False,False,False,True
2004,2015.0,2017.0,631,6,71,3,41,2,4,2,0,12,1,89,3.0,0,False,False,False,True,False,False,True,0,False,False,366,True,False,False,False,False,False,True
2004,2013.0,2017.0,1024,6,181,3,1,2,4,2,0,15,0,87,4.0,1,False,False,False,True,False,False,True,0,False,False,254,True,False,False,False,False,False,True
2004,2014.0,2017.0,687,3,188,3,18,1,3,2,0,15,0,89,3.0,0,False,False,False,True,False,False,True,0,True,False,71,False,False,False,False,False,False,True
2004,2015.0,2020.0,891,3,52,2,5,2,4,2,0,12,0,89,4.0,1,False,False,False,True,False,False,True,0,False,False,59,True,False,False,False,False,False,True
2004,2014.0,2014.0,574,4,197,3,55,1,4,2,0,9,0,89,4.0,1,False,False,False,True,False,False,True,0,True,False,316,False,False,False,False,False,False,True
2004,2014.0,2017.0,710,3,28,3,85,1,4,2,0,15,0,15,4.0,0,False,False,False,True,False,False,True,3,True,False,146,False,False,False,False,False,False,True
2004,2013.0,2014.0,99,4,210,3,43,1,4,2,0,9,0,89,4.0,0,False,False,False,True,False,False,True,0,True,False,159,False,False,False,False,False,False,True
2004,2015.0,2017.0,700,2,47,3,26,1,4,2,0,15,0,89,4.0,0,False,False,False,True,False,False,True,0,True,False,239,False,False,False,False,False,False,True
2004,2014.0,2014.0,896,4,159,3,1,1,3,2,0,9,0,89,4.0,0,False,False,False,True,False,False,True,58,False,False,46,True,False,False,False,False,False,True
2004,2014.0,2017.0,358,5,133,3,73,1,4,2,2,15,1,4,4.0,0,False,False,False,True,False,False,True,11,True,False,90,False,False,False,False,False,False,True
2004,2015.0,2016.0,1009,3,1,3,75,1,4,2,0,12,0,89,4.0,0,False,False,False,True,False,False,True,0,True,False,313,False,False,False,False,False,False,True
2004,2014.0,2014.0,1082,5,22,3,12,5,1,2,0,0,0,89,3.0,1,False,False,False,True,False,False,True,0,False,True,294,False,False,False,False,False,False,True
2004,2014.0,2015.0,1060,1,181,3,1,1,4,1,0,3,0,87,4.0,0,False,False,False,True,False,False,True,0,False,True,269,False,False,False,False,False,False,True
2004,2013.0,2014.0,841,5,206,3,103,1,3,2,0,14,1,89,4.0,0,False,False,False,True,False,False,True,0,True,False,245,False,False,False,False,False,False,True
2004,2015.0,2016.0,53,7,176,2,77,2,3,2,0,13,0,89,3.0,1,False,False,False,True,False,False,True,3,False,False,240,True,False,False,False,False,False,True
2004,2013.0,2016.0,614,12,14,3,14,1,4,2,3,3,0,35,4.0,0,False,False,False,True,False,False,True,151,False,False,65,True,False,False,False,False,False,True
2004,2015.0,2016.0,1122,3,215,3,56,1,4,2,0,3,0,89,4.0,0,False,False,False,True,False,False,True,0,False,True,242,False,False,False,False,False,False,True
2014,2014.0,2020.0,1069,2,216,2,8,1,4,1,0,3,1,89,4.0,0,False,False,False,True,False,False,True,0,True,False,200,False,False,False,False,False,False,True
2004,2014.0,2014.0,1099,5,206,3,68,1,4,2,0,9,0,89,4.0,1,False,False,False,True,False,False,True,168,False,False,26,True,False,False,False,False,False,True
2006,2015.0,2018.0,686,2,42,3,86,1,4,2,0,12,1,89,4.0,0,False,False,False,True,False,False,True,0,True,False,174,False,False,False,False,False,False,True
2004,2014.0,2017.0,901,3,1,3,75,1,4,2,0,15,1,89,4.0,0,False,False,False,True,False,False,True,0,True,False,259,False,False,False,False,False,False,True
2004,2015.0,2018.0,891,4,217,2,73,3,4,2,2,3,0,89,3.0,1,False,False,False,True,False,False,True,23,False,False,165,True,False,False,False,False,False,True
2004,2014.0,2017.0,1035,4,133,3,73,1,4,2,2,15,0,4,4.0,0,False,False,False,True,False,False,True,11,True,False,161,False,False,False,False,False,False,True
2004,2015.0,2017.0,52,2,33,3,1,1,4,2,0,12,0,89,4.0,0,False,False,False,True,False,False,True,0,True,False,78,False,False,False,False,False,False,True
2004,2013.0,2016.0,935,2,220,3,8,3,2,2,0,0,0,89,3.0,1,False,False,False,True,False,False,True,194,False,False,268,True,False,False,False,False,False,True
2004,2013.0,2017.0,22,4,1,3,75,1,4,2,0,15,1,89,4.0,0,False,False,False,True,False,False,True,2,True,False,169,False,False,False,False,False,False,True
2004,2013.0,2017.0,1034,2,159,3,1,1,4,2,0,15,1,89,4.0,0,False,False,False,True,False,False,True,55,True,False,29,False,False,False,False,False,False,True
2004,2014.0,2015.0,238,2,99,3,52,2,2,1,0,12,0,89,,1,False,False,False,True,False,False,True,3,False,False,82,True,False,False,False,False,False,True
2014,2014.0,2019.0,929,2,49,2,85,1,4,1,0,3,0,89,4.0,0,False,False,False,True,False,False,True,0,False,False,269,True,False,False,False,False,False,True
2014,2014.0,2019.0,158,2,170,2,48,1,4,1,0,3,0,89,4.0,0,False,False,False,True,False,False,True,0,True,False,307,False,False,False,False,False,False,True
2004,2015.0,2020.0,726,3,217,2,1,1,3,2,0,12,0,89,4.0,0,False,False,False,True,False,False,True,0,False,False,290,True,False,False,False,False,False,True
2004,2013.0,2017.0,80,8,176,3,77,1,3,2,0,15,1,89,4.0,0,False,False,False,True,False,False,True,126,True,False,35,False,False,False,False,False,False,True
2004,2014.0,2017.0,717,4,185,3,30,1,4,2,0,15,0,81,4.0,0,False,False,False,True,False,False,True,3,False,False,48,True,False,False,False,False,False,True
2008,2013.0,2016.0,661,2,206,3,103,1,4,1,0,12,1,89,4.0,0,False,False,False,True,False,False,True,0,True,False,159,False,False,False,False,False,False,True
2004,2015.0,2015.0,126,2,88,3,59,1,4,2,0,12,1,89,4.0,0,False,False,False,True,False,False,True,3,True,False,25,False,False,False,False,False,False,True
2004,2015.0,2018.0,1005,6,1,2,75,2,4,2,0,3,0,89,4.0,1,False,False,False,True,False,False,True,0,True,False,397,False,False,False,False,False,False,True
2004,2015.0,2018.0,927,3,217,3,103,2,4,2,0,3,0,89,,1,False,False,False,True,False,False,True,3,False,False,112,True,False,False,False,False,False,True
2007,2013.0,2017.0,841,2,206,3,103,1,4,1,0,15,1,89,4.0,0,False,False,False,True,False,False,True,3,True,False,62,False,False,False,False,False,False,True
2004,2014.0,2014.0,896,3,206,3,103,1,3,2,0,9,0,89,3.0,1,False,False,False,True,False,False,True,36,False,False,46,True,False,False,False,False,False,True
2004,2015.0,2017.0,973,2,188,3,18,1,4,2,0,15,1,89,4.0,0,False,False,False,True,False,False,True,0,True,False,245,False,False,False,False,False,False,True
2004,2015.0,2017.0,264,6,5,2,3,1,4,2,0,15,0,89,4.0,1,False,False,False,True,False,False,True,4,False,False,24,True,False,False,False,False,False,True
2004,2013.0,2017.0,1045,4,101,3,94,1,4,2,0,15,1,89,4.0,0,False,False,False,True,False,False,True,3,True,False,203,False,False,False,False,False,False,True
2004,2013.0,2017.0,447,3,220,3,8,1,3,2,0,15,1,89,4.0,0,False,False,False,True,False,False,True,0,True,False,58,False,False,False,False,False,False,True
